User ID,Age,Gender,Height (cm),Weight (kg),Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Workout Intensity,Sleep Hours,Water Intake (liters),Daily Calories Intake,Resting Heart Rate (bpm),Mood After Workout,Mood Before Workout_Happy,Mood Before Workout_Neutral,Mood Before Workout_Stressed,Mood Before Workout_Tired,Workout Type_Cardio,Workout Type_Cycling,Workout Type_HIIT,Workout Type_Running,Workout Type_Strength,Workout Type_Yoga
2767,48,1,198,92,89,609,104,3365,3.63,1,7.4,1.9,2319,79,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2768,32,0,154,89,15,263,106,1390,7.51,2,9.0,1.9,2779,87,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2769,53,2,198,71,108,910,152,16960,9.5,1,8.4,1.9,3569,61,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2770,46,0,156,79,73,478,80,6607,4.52,2,5.1,1.9,1906,65,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2771,19,1,164,65,33,851,144,13574,12.71,2,4.5,1.9,3145,84,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2772,28,0,167,88,36,465,176,2378,13.24,0,5.0,1.9,1675,50,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2773,19,2,182,107,54,551,107,1732,7.08,2,6.4,1.9,2664,52,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2774,35,1,164,90,70,444,104,1673,10.33,1,6.6,1.9,2934,52,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2775,36,1,185,65,85,875,107,18913,2.38,1,8.6,1.9,2141,84,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2776,35,2,184,54,10,621,80,11283,1.68,0,8.6,1.9,3563,86,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2777,30,0,190,97,79,157,97,3965,8.74,2,8.7,1.9,3475,55,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2778,24,0,173,87,96,783,144,19808,3.14,1,6.1,1.9,1596,89,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2779,32,1,152,58,34,206,164,6442,4.16,1,8.6,1.9,3329,85,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2780,41,0,166,113,115,592,105,8360,3.54,1,8.5,1.9,1679,50,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2781,54,2,161,115,65,384,171,17288,5.44,2,8.3,1.9,2537,77,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2782,45,2,156,50,22,849,177,19476,12.02,0,5.3,1.9,3680,54,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2783,54,1,157,73,20,782,137,13652,10.17,1,4.9,1.9,3493,61,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2784,45,2,159,106,19,380,162,18671,14.38,0,7.8,1.9,3327,56,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2785,18,1,191,56,81,853,169,18570,1.38,2,6.1,1.9,3307,78,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2786,46,0,167,85,113,226,102,3662,13.44,0,5.4,1.9,3011,80,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2787,59,2,185,57,111,995,97,1917,3.04,2,6.2,1.9,2558,61,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2788,20,2,167,89,86,268,143,6440,8.35,1,4.9,1.9,2288,50,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2789,42,1,167,62,40,866,100,3620,10.17,1,6.2,1.9,3013,86,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2790,29,0,187,59,34,869,167,5472,6.26,2,4.8,1.9,3946,58,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2791,35,0,151,71,82,498,82,7801,11.49,2,5.9,1.9,2207,85,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2792,21,0,182,63,45,549,178,8844,8.91,0,6.4,1.9,3985,70,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2793,53,2,172,94,101,326,171,2380,6.81,2,7.7,1.9,1867,50,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2794,24,2,197,115,116,696,104,5880,2.66,1,9.4,1.9,1518,58,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2795,58,2,199,72,56,981,179,1148,7.68,0,9.1,1.9,2142,75,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2796,51,0,172,118,61,663,171,13469,9.91,2,8.2,1.9,3666,70,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2797,19,0,154,79,89,593,130,12361,13.59,0,9.4,1.9,3901,74,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2798,54,2,167,62,117,183,133,8313,11.74,2,7.8,1.9,3908,58,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2799,50,1,185,116,22,204,130,2751,13.15,2,6.5,1.9,2433,55,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2800,25,0,184,87,85,982,162,3893,7.43,2,6.2,1.9,3782,60,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2801,49,0,163,77,104,623,148,9980,5.44,2,7.6,1.9,3166,53,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2802,59,1,174,105,103,681,107,5603,6.68,2,9.4,1.9,1709,64,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2803,18,0,160,118,101,371,81,8343,4.56,2,6.9,1.9,2588,65,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2804,39,0,171,111,21,600,160,18778,7.6,0,5.1,1.9,2173,73,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2805,34,0,169,52,89,314,129,6745,0.53,0,4.8,1.9,1944,66,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2806,44,2,179,118,56,484,167,8868,5.64,1,6.8,1.9,2904,72,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2807,38,2,151,51,113,950,151,11109,9.96,1,7.4,1.9,3412,82,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2808,46,0,167,94,119,214,110,12047,10.75,1,8.5,1.9,2299,68,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2809,55,1,184,55,44,764,109,3186,10.86,1,4.5,1.9,1876,59,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2810,41,1,179,52,37,900,168,1008,8.25,1,7.7,1.9,2276,57,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2811,25,1,180,109,86,896,158,18226,9.93,0,4.2,1.9,3145,67,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2812,54,1,181,116,77,879,99,7017,9.37,2,4.7,1.9,1585,89,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2813,34,1,173,91,10,235,122,16003,6.42,1,7.2,1.9,1695,72,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2814,28,2,155,102,96,731,152,11907,6.1,2,4.1,1.9,2708,60,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2815,41,2,155,71,43,295,123,4276,2.27,1,7.1,1.9,1671,64,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2816,56,1,157,117,93,235,81,10596,7.85,1,4.2,1.9,2475,68,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2817,35,1,175,101,68,294,83,5212,14.66,1,7.0,1.9,2284,55,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2818,18,2,172,98,75,514,132,12804,6.19,1,8.8,1.9,2049,53,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2819,25,0,178,110,51,286,154,3746,14.32,0,7.6,1.9,2306,66,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2820,54,2,151,55,68,257,156,7274,9.15,1,6.6,1.9,3509,86,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2821,23,2,161,109,102,902,157,6368,8.2,2,8.0,1.9,1904,83,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2822,55,0,164,78,15,704,131,15199,13.83,0,8.7,1.9,1790,66,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2823,39,1,158,110,62,779,128,13012,4.64,2,8.1,1.9,1526,84,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2824,59,2,199,118,41,647,136,10430,7.73,1,8.5,1.9,3823,59,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2825,45,1,179,65,48,448,132,13275,5.3,2,8.5,1.9,2238,69,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2826,57,0,196,69,69,633,172,9822,8.36,2,9.8,1.9,3276,60,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2827,42,0,171,80,45,658,141,3617,9.32,2,6.9,1.9,3506,70,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2828,31,1,168,69,30,220,108,15749,5.72,1,7.0,1.9,2011,58,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2829,20,1,162,52,90,925,81,4827,9.83,0,4.3,1.9,2229,84,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2830,44,0,151,107,101,579,173,17426,9.51,1,10.0,1.9,2969,65,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2831,59,1,154,95,51,181,111,18665,13.42,2,5.3,1.9,2674,62,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2832,45,0,183,61,54,535,137,16611,10.59,1,4.6,1.9,2922,75,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2833,38,2,158,82,66,623,171,1258,14.25,2,8.4,1.9,1591,75,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2834,19,0,151,96,89,508,99,7827,11.63,0,9.6,1.9,2954,81,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2835,46,2,192,88,104,988,117,13322,10.0,0,9.5,1.9,3082,75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2836,47,1,156,118,70,262,166,11053,2.22,2,7.3,1.9,2994,58,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2837,28,2,194,80,57,396,178,15602,5.52,1,9.7,1.9,2146,79,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2838,33,1,173,69,93,506,141,6550,13.11,1,7.7,1.9,3561,72,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2839,47,2,189,68,44,679,94,12740,0.78,1,6.0,1.9,2042,54,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2840,51,2,182,97,87,661,172,18558,0.55,1,9.1,1.9,3266,86,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2841,47,2,151,70,66,170,129,7576,9.46,0,5.2,1.9,2621,73,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2842,44,2,156,80,45,668,113,1791,9.29,1,4.5,1.9,3216,72,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2843,30,2,163,111,67,477,134,7843,8.04,1,9.4,1.9,3744,81,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2844,38,0,166,63,71,430,118,11732,1.63,2,5.4,1.9,3708,75,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2845,33,0,165,61,45,700,93,6240,9.1,2,9.0,1.9,2921,67,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2846,28,2,180,87,52,129,122,15753,14.58,0,6.0,1.9,2497,83,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2847,18,1,150,63,61,803,121,19610,14.76,1,7.8,1.9,3898,56,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2848,49,0,154,70,29,732,166,8027,4.1,0,7.0,1.9,1827,58,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2849,35,1,158,98,71,691,83,18580,6.78,2,5.8,1.9,1925,72,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2850,50,1,165,105,117,153,144,15336,4.88,2,7.2,1.9,2054,89,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2851,25,2,166,69,102,494,148,7943,9.92,2,8.3,1.9,1921,89,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2852,19,2,168,66,31,977,148,6063,10.65,0,5.6,1.9,3718,72,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2853,25,0,191,103,67,428,85,1092,9.48,2,4.0,1.9,3910,78,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2854,37,1,155,60,51,117,132,1321,7.27,1,8.4,1.9,1542,75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2855,35,0,183,82,10,895,141,5007,7.59,2,9.3,1.9,2109,50,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2856,41,2,189,70,53,321,148,10637,8.92,0,9.8,1.9,2956,70,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2857,56,2,195,103,91,927,81,7684,13.39,2,4.2,1.9,2710,79,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2858,42,0,197,64,69,450,143,19693,5.01,1,6.9,1.9,3674,58,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2859,51,0,161,107,23,996,101,9199,11.61,1,9.3,1.9,1905,71,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2860,40,1,199,108,48,578,159,11620,4.89,1,8.3,1.9,2137,81,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2861,56,2,172,88,103,727,131,4975,9.09,2,8.2,1.9,3232,57,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2862,48,2,175,112,71,925,136,7020,2.38,0,5.5,1.9,3274,58,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2863,38,0,173,82,13,590,100,17600,9.61,0,9.1,1.9,3483,62,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2864,29,2,161,117,54,408,173,8288,11.44,1,4.3,1.9,1631,75,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2865,34,2,164,85,80,216,104,2649,6.38,0,5.5,1.9,3048,67,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2866,34,2,170,101,77,990,167,2060,3.96,2,9.1,1.9,2296,62,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2867,39,2,153,116,78,652,164,5248,1.72,0,4.8,1.9,2578,50,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2868,46,1,172,115,39,468,88,8404,14.08,0,7.4,1.9,3504,85,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2869,47,1,174,96,67,796,164,11095,9.45,2,7.1,1.9,2500,79,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2870,24,2,195,99,16,290,152,13293,4.38,2,9.1,1.9,1890,55,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2871,36,1,197,103,64,104,162,15415,8.29,0,6.4,1.9,3184,57,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2872,31,2,193,61,86,249,126,9250,9.96,2,9.8,1.9,2116,87,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2873,46,2,152,75,69,898,94,13920,11.32,2,6.7,1.9,1866,70,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2874,40,1,151,106,56,741,89,15958,5.54,1,7.7,1.9,3649,86,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2875,53,0,158,78,46,494,178,8653,8.05,2,4.5,1.9,1734,58,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2876,42,1,171,87,83,615,106,12571,6.71,0,6.1,1.9,2741,52,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2877,51,0,164,95,84,162,100,9778,8.21,2,6.8,1.9,3844,54,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2878,25,2,179,111,79,602,161,14616,14.67,0,7.1,1.9,2774,72,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2879,26,1,180,65,102,666,132,12579,8.11,0,4.5,1.9,2594,56,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2880,22,0,151,110,90,349,164,19471,12.06,1,7.4,1.9,3288,51,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2881,27,0,194,105,56,750,119,4312,3.04,0,9.9,1.9,1694,58,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2882,59,1,198,68,96,735,138,5665,2.59,1,8.1,1.9,3640,88,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2883,42,2,196,81,57,457,133,18337,10.97,0,5.8,1.9,2703,75,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2884,20,0,154,70,64,373,116,2672,10.68,0,9.1,1.9,1796,67,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2885,29,1,191,52,104,758,152,15706,10.43,2,4.4,1.9,2922,60,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2886,22,2,194,102,95,414,167,9580,12.96,0,7.9,1.9,2567,61,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2887,57,0,172,52,94,170,169,15381,13.82,2,5.4,1.9,2231,78,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2888,43,1,166,89,53,787,142,4526,2.56,0,7.3,1.9,2955,70,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2889,57,1,151,54,108,626,122,12905,13.82,0,4.5,1.9,2908,59,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2890,24,2,156,65,75,413,150,14187,1.53,1,5.9,1.9,2014,70,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2891,34,2,151,57,17,570,141,10627,7.94,0,8.3,1.9,1834,83,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2892,20,1,173,82,119,377,170,12499,6.56,2,9.4,1.9,2082,88,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2893,22,1,159,119,43,983,128,8645,14.27,1,7.7,1.9,3992,72,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2894,37,2,186,52,18,814,159,5623,6.36,0,9.1,1.9,2764,50,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2895,19,2,150,98,88,623,93,16645,14.75,1,6.4,1.9,3097,78,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2896,27,0,179,99,71,845,175,16648,3.41,0,4.7,1.9,3530,72,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2897,28,0,180,98,113,998,101,9516,6.39,0,4.7,1.9,3543,88,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2898,32,0,187,76,101,579,130,2544,12.81,2,4.2,1.9,2781,68,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2899,18,1,197,66,69,745,153,3034,4.65,1,7.4,1.9,2091,50,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2900,45,0,188,79,15,466,154,13914,1.5,2,4.1,1.9,3231,58,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2901,37,0,172,75,79,571,131,6310,10.2,1,4.9,1.9,2033,79,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2902,40,2,187,82,74,651,94,10477,2.29,0,4.6,1.9,3702,75,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2903,27,1,164,78,34,748,117,14816,11.02,0,7.1,1.9,2829,56,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2904,49,0,188,91,12,588,144,6787,5.77,0,6.7,1.9,3649,53,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2905,26,0,171,65,41,215,140,3342,11.49,1,6.7,1.9,3929,55,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2906,30,0,176,78,67,780,142,18190,2.39,2,9.7,1.9,2855,87,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2907,27,2,183,76,17,633,96,4719,12.1,0,5.8,1.9,3115,54,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2908,56,0,154,55,13,264,155,14937,2.4,2,5.8,1.9,1914,70,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2909,38,2,186,56,41,578,177,14273,1.54,1,6.0,1.9,2198,68,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2910,21,2,174,70,116,825,122,5529,11.34,1,7.0,1.9,3950,82,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2911,24,0,171,96,113,997,104,19883,14.85,0,7.0,1.9,2804,53,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2912,53,2,156,79,93,885,170,17615,4.91,2,7.9,1.9,2353,56,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2913,30,0,199,83,37,674,86,9629,10.5,0,8.9,1.9,3728,71,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2914,24,0,185,115,85,807,141,8602,2.21,0,4.7,1.9,3968,69,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2915,49,0,165,57,38,864,124,18054,11.69,2,5.5,1.9,3982,85,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2916,25,2,153,63,117,788,134,3690,13.22,2,8.0,1.9,3072,54,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2917,21,1,158,97,91,513,164,1608,14.33,0,7.8,1.9,2696,53,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2918,19,2,151,74,67,319,135,10632,8.11,1,6.1,1.9,2623,78,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2919,29,0,190,110,96,970,147,15558,0.78,2,9.4,1.9,2212,61,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2920,28,2,195,116,58,744,152,17144,8.04,2,6.9,1.9,2978,71,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2921,33,2,185,98,81,847,86,11119,7.6,1,5.7,1.9,1537,85,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2922,35,1,174,97,18,175,90,10712,5.19,1,8.7,1.9,3594,66,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2923,20,2,177,77,94,134,85,6299,2.2,0,7.6,1.9,2239,74,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2924,52,0,150,112,46,148,173,8914,2.16,1,6.1,1.9,2025,54,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2925,56,0,175,112,83,191,92,10075,8.54,2,4.3,1.9,3983,55,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2926,51,2,157,103,76,812,84,13416,11.06,2,4.9,1.9,2222,82,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2927,24,2,166,78,92,365,178,2183,13.01,0,7.0,1.9,1834,73,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2928,21,0,185,105,70,912,119,3954,8.31,2,4.9,1.9,3462,67,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2929,38,2,154,53,84,387,155,2717,11.47,2,9.0,1.9,2848,75,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2930,54,1,185,75,46,646,134,2720,7.87,2,7.2,1.9,3110,54,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2931,22,1,170,100,57,958,140,11390,6.33,1,6.5,1.9,2863,58,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2932,41,0,158,53,86,204,130,9513,5.43,1,4.6,1.9,3824,70,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2933,32,1,169,104,68,152,162,5794,5.54,1,8.6,1.9,2646,83,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2934,29,0,157,116,96,506,134,8903,10.14,1,9.4,1.9,3588,50,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2935,18,0,176,115,80,642,138,16649,10.55,0,8.8,1.9,3947,56,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
